tre_name	single_copy_tree
OG0002462_100_T1_24	((CHL_0008747:1.8518e-01,DUN_0008687:1.4249e-01)100:2.0208e-01,(MAR_0016148:1.6826e-01,(CER_0048947:2.1409e-06,(GIN_0024165:1.4582e-01,((ASP_0004232:1.3173e-01,(ORY_0028458:5.9311e-02,BRA_0013150:1.0000e-06)100:1.2105e-01)81:2.3028e-02,((AMB_0013246:1.3645e-01,NYM_0035723:1.0000e-06)93:3.1307e-02,((CIN_0025675:2.4253e-06,LIR_0005841:0.0000e+00)100:3.5768e-02,(AQU_0013850:2.6742e-03,(((ARA_0002603:8.2148e-02,CUC_0016097:2.1409e-06)56:2.8243e-02,((CEC_0030008:6.1887e-03,(((PHA_0009089:3.2258e-02,GLY_0031558:0.0000e+00)100:3.1726e-02,(LOC107639121:1.0000e-06,arharahy.Tifrunner.gnm1.Arahy.14g01374:1.0000e-06)82:2.7552e-06)91:3.3027e-03,MED_0007984:7.9312e-02)100:1.0509e-02)97:5.0060e-02,POP_0014580:1.0000e-06)45:7.8256e-03)26:5.9904e-03,(VIT_0012817:6.7602e-02,PRU_0034643:1.0000e-06)73:1.7138e-02)42:4.9145e-03)88:2.4109e-02)65:1.1234e-02)67:2.1589e-02)98:6.9024e-02)97:5.3042e-02)51:8.1695e-02)100:2.0208e-01);
OG0001299_159_T2_22	(ardaradu.V14167.gnm1.Aradu.A06g00392:3.2846e-02,((AMB_0017089:2.7578e-01,NYM_0019196:3.2561e-06)80:3.0783e-02,(((ORY_0026084:1.0888e-01,BRA_0022096:2.6017e-06)100:2.4199e-01,ASP_0011312:3.0566e-06)100:1.2763e-01,(AQU_0036734:2.1497e-01,(((((ARA_0026391:7.6174e-02,POP_0050598:1.2016e-06)98:2.2335e-02,(CUC_0022996:2.6316e-01,PRU_0036171:1.2016e-06)74:1.2648e-02)78:1.7430e-02,(CEC_0006854:8.1771e-02,(((GLY_0057785:2.7411e-06,PHA_0026638:2.6017e-06)100:2.0423e-02,MED_0034803:1.2016e-06)100:1.9544e-02,(LOC107604836:3.2579e-06,arharahy.Tifrunner.gnm1.Arahy.16g02847:3.2579e-06)100:3.6399e-03)100:3.6704e-02)100:1.0508e-01)98:1.7318e-02,VIT_0002093:4.4158e-02)69:1.0915e-02,(((COF_0017126:2.3347e-01,(MIM_0013695:2.0606e-01,SOL_0015495:2.0957e-01)94:2.2125e-02)93:1.7618e-02,HEL_0043540:2.5365e-01)88:1.8169e-02,ACT_0009917:1.4389e-01)100:3.1911e-02)100:6.5509e-02)100:5.1609e-02)99:3.0648e-02)1:3.2846e-02);
OG0001312_158_T2_22	(ardaradu.V14167.gnm1.Aradu.A01g00300:1.6884e-01,(((CIN_0026417:3.2946e-03,LIR_0003248:1.0351e-06)86:1.1226e-01,(ASP_0017822:6.9378e-01,(ORY_0016205:1.4350e-01,BRA_0033630:1.0351e-06)100:3.8441e-01)99:3.8029e-02)83:3.1734e-02,((((((CEC_0012810:1.4429e-01,(((PHA_0007307:6.3823e-02,GLY_0020135:2.2747e-02)100:6.4870e-02,(LOC107613245:1.0351e-06,arharahy.Tifrunner.gnm1.Arahy.18g03355:1.0351e-06)100:5.8741e-03)94:2.3130e-02,MED_0015760:1.7233e-01)100:3.3054e-02)100:1.2231e-01,(CUC_0013038:2.8162e-01,PRU_0022137:1.0351e-06)95:3.8034e-02)100:2.6217e-02,(VIT_0006616:2.2268e-01,POP_0020761:1.0351e-06)86:3.2068e-02)85:3.3364e-02,(ACT_0004709:2.7478e-01,((COF_0012196:2.8656e-01,SOL_0031239:2.0797e-01)48:2.0299e-02,(HEL_0005464:4.2262e-01,MIM_0008929:3.0786e-01)41:3.5888e-02)98:5.1122e-02)86:3.5236e-02)86:2.8037e-02,ARA_0022080:1.9442e-01)93:3.5238e-02,AQU_0039357:1.0351e-06)95:3.0831e-02)1:1.6884e-01);
OG0002523_99_T1_24	((CHL_0013219:2.4086e-01,DUN_0011506:2.8252e-01)100:1.2050e-01,(((ACT_0034654:9.0741e-02,(((COF_0003959:8.8216e-02,SOL_0010718:1.4539e-01)97:2.4843e-02,MIM_0001997:1.4421e-01)99:1.7671e-02,HEL_0006470:1.1750e-01)80:1.6459e-02)90:7.2066e-03,((((((AMB_0016251:1.3883e-01,(ASP_0010055:1.1943e-01,(BRA_0045179:7.3870e-02,ORY_0000675:5.5337e-02)100:2.3939e-01)98:3.2501e-02)33:4.5299e-02,((((CER_0009461:9.2798e-02,MAR_0012278:2.2201e-06)93:1.1588e-01,GIN_0009666:1.2643e-01)90:6.6577e-02,NYM_0011719:1.0005e-06)87:4.2475e-02,CIN_0004558:9.2825e-02)28:5.5875e-03)40:1.1008e-02,AQU_0041710:2.2505e-06)35:9.7463e-03,LIR_0030645:7.7795e-02)90:5.7072e-02,(((ARA_0019361:2.2251e-01,POP_0003640:1.0561e-02)47:2.7111e-02,CUC_0025237:2.1286e-01)62:8.7273e-03,PRU_0040217:1.0005e-06)79:1.5335e-02)38:2.2566e-06,VIT_0020031:9.2154e-02)73:1.6665e-02)79:5.4222e-02,CEC_0013191:4.2555e-02)78:1.2807e-02);
OG0001309_158_T2_23	(((((((((COF_0003906:1.2053e-01,MIM_0015804:1.9473e-03)99:2.1324e-02,HEL_0005036:9.6622e-02)99:1.9092e-02,ACT_0005596:6.1172e-03)100:1.7865e-02,((((CUC_0021772:1.4441e-01,ARA_0016081:7.5968e-02)71:2.5729e-02,((CEC_0013241:4.5925e-02,(((PHA_0023356:4.1685e-02,GLY_0071904:0.0000e+00)100:2.5471e-02,MED_0005981:5.3058e-02)100:1.0310e-02,(LOC107617134:1.0411e-06,arharahy.Tifrunner.gnm1.Arahy.19g03473:1.0411e-06)100:2.1947e-03)100:1.2870e-02)100:6.5709e-02,PRU_0042143:3.9024e-03)93:1.7812e-02)38:1.0152e-02,POP_0040704:0.0000e+00)97:1.8717e-02,VIT_0020840:7.6012e-02)95:8.3242e-03)97:4.2572e-02,AQU_0042203:1.1277e-01)97:3.6200e-02,(CIN_0004920:1.3101e-01,LIR_0012391:1.0411e-06)47:6.7056e-03)86:1.0015e-02,((ORY_0001375:4.9931e-02,BRA_0051505:1.0411e-06)100:1.8721e-01,ASP_0012632:1.5243e-01)100:4.4173e-02)96:5.7842e-02,NYM_0017878:0.0000e+00)94:2.2555e-02,AMB_0016726:1.7531e-01);
OG0002462_100_T2_23	(GIN_0027048:2.0384e-01,((BRA_0007866:6.9309e-02,ORY_0029298:1.1344e-01)100:4.8809e-01,((NYM_0017346:3.6417e-01,((CIN_0016102:1.2634e-01,(((((((ARA_0023020:3.5638e-01,CUC_0013174:1.6659e-01)100:7.8426e-02,(CEC_0008327:9.4446e-02,(((PHA_0017357:5.1438e-02,GLY_0066609:1.6669e-02)100:2.2642e-02,MED_0032159:1.1360e-01)97:1.2082e-02,(arharahy.Tifrunner.gnm1.Arahy.04g03005:9.6105e-03,LOC107635334:2.4189e-06)100:9.2826e-02)100:3.5383e-02)100:5.0331e-02)98:2.0092e-02,PRU_0035805:1.1233e-01)94:1.2976e-02,POP_0051428:1.4834e-01)66:7.6275e-03,((COF_0018264:1.4999e-01,SOL_0013703:1.1093e-01)97:2.5778e-02,HEL_0022837:2.7310e-01)86:3.0381e-02)55:1.0853e-02,VIT_0000633:8.7055e-02)82:3.1661e-02,(ACT_0000627:9.4554e-01,AQU_0042364:4.1382e-03)61:4.1392e-03)96:4.0092e-02)86:2.8854e-02,ASP_0016424:2.4868e-06)97:5.0906e-02)73:1.9852e-02,AMB_0005439:4.5290e-02)75:5.9066e-02)92:1.6491e-01);
OG0001266_162_T2_22	((((((((((COF_0020570:2.0857e-01,((HEL_0051674:4.4030e-01,MIM_0019643:9.9890e-07)63:5.6464e-02,SOL_0019946:2.4789e-01)63:1.9698e-02)84:3.1687e-02,ACT_0036846:3.1300e-02)85:3.7563e-02,((((ARA_0007470:4.7169e-01,POP_0025136:2.4397e-06)56:4.0200e-02,(CEC_0017178:1.0421e-01,(((GLY_0002705:9.9890e-07,PHA_0032471:9.9890e-07)100:3.3782e-02,MED_0024404:2.2858e-06)100:1.0881e-02,(LOC107604630:1.1829e-02,arharahy.Tifrunner.gnm1.Arahy.11g00002:2.6073e-06)100:2.4789e-02)100:4.7669e-02)100:8.8083e-02)55:1.0487e-02,PRU_0022560:0.0000e+00)83:2.5642e-02,VIT_0015507:2.8876e-01)74:2.0303e-02)79:4.7197e-02,AQU_0018340:9.9890e-07)79:3.9558e-02,ASP_0010816:3.9402e-01)77:3.0891e-02,CIN_0015521:2.1094e-01)76:1.5304e-02,LIR_0005434:1.6159e-01)78:8.8406e-02,AMB_0016466:2.4013e-01)91:2.2542e-01,GIN_0016507:3.1160e-01)82:1.1777e-01,CER_0062262:9.9890e-07);
OG0002511_99_T2_19	((AQU_0020848:1.5645e-01,COF_0020722:1.1471e-01)95:3.5874e-02,(((((ACT_0039282:8.9107e-02,SOL_0009399:3.2559e-01)92:3.6998e-02,HEL_0003111:3.0145e-01)90:2.1390e-02,(((ARA_0016883:2.9682e-01,(BRA_0040096:7.6191e-02,ORY_0035123:5.7219e-02)100:3.2465e-01)44:1.1026e-01,((CEC_0000863:1.1288e-01,(((PHA_0015263:6.3695e-02,GLY_0040189:2.1581e-02)98:3.2512e-02,MED_0020090:1.2420e-01)97:2.2627e-02,(LOC107632281:2.3108e-06,arharahy.Tifrunner.gnm1.Arahy.13g00893:1.0370e-06)100:6.8274e-03)100:4.5133e-02)100:1.4199e-01,(POP_0047998:1.7056e-01,PRU_0015941:1.3217e-01)99:3.7995e-02)51:2.7589e-02)39:2.7688e-02,VIT_0003829:1.0883e-01)64:1.8518e-02)72:4.5036e-02,((CIN_0010934:1.0059e-01,LIR_0028825:1.0370e-06)99:4.9431e-02,ASP_0002705:6.6164e-02)71:1.3603e-02)79:2.9662e-02,AMB_0014262:1.7110e-01)95:3.5874e-02);
OG0002519_99_T2_15	(((((AQU_0001128:1.5962e-01,HEL_0021996:1.3473e-01)56:3.4495e-02,ACT_0036932:1.7054e-01)65:2.0782e-02,AMB_0000776:5.0381e-01)75:2.2004e-02,MAR_0001185:3.2804e-01)47:1.8554e-02,((((((ARA_0015589:3.1632e-01,CUC_0024780:1.5624e-01)93:8.4224e-02,POP_0031459:0.0000e+00)54:3.9024e-02,(CEC_0016947:2.8840e-02,((GLY_0002514:0.0000e+00,PHA_0034932:1.0000e-06)100:4.6586e-02,((LOC107642629:8.1805e-03,(ardaradu.V14167.gnm1.Aradu.A05g02757:1.0000e-06,arharahy.Tifrunner.gnm1.Arahy.05g02625:1.0000e-06)99:1.3337e-02)97:7.6718e-02,MED_0024649:8.8774e-02)72:1.6288e-02)95:3.7733e-02)96:4.4330e-02)52:2.4201e-02,PRU_0024273:2.1799e-06)50:1.9425e-02,VIT_0015289:1.6838e-01)75:1.0136e-02,((COF_0019355:4.7539e-01,SOL_0019106:9.4684e-02)82:6.2303e-02,MIM_0018481:1.0000e-06)58:1.7687e-02)47:1.8554e-02);
OG0000665_247_T5_14	((((BRA_0029360:1.6639e-01,ORY_0008346:4.3657e-02)100:1.3143e-01,NYM_0006960:1.9132e-01)99:5.8690e-02,CIN_0003305:1.5917e-01)59:4.4937e-02,((AMB_0004389:4.4177e-01,((AQU_0022568:1.9076e-01,(((CEC_0027661:7.2802e-02,((PHA_0030190:4.2494e-02,GLY_0054537:8.0586e-03)100:5.3782e-02,(ardaradu.V14167.gnm1.Aradu.A10g00310:1.7710e-03,arharahy.Tifrunner.gnm1.Arahy.10g00323:1.0181e-06)100:8.2775e-04)99:4.2269e-02)100:1.2551e-01,((HEL_0010238:3.2110e-01,(SOL_0014062:1.7408e-01,MIM_0029354:2.8970e-06)98:5.1640e-02)92:7.6563e-02,VIT_0020167:1.1674e-01)88:1.8148e-02)69:1.9236e-02,PRU_0017270:1.3748e-01)98:9.1528e-02)97:7.5460e-02,LIR_0000581:2.1579e-01)97:1.0126e-01)100:2.9692e-01,GIN_0011893:2.9342e-01)59:4.4937e-02);
OG0002522_99_T3_12	(((ASP_0010162:3.5373e-01,ORY_0018321:7.6772e-02)95:1.2501e-01,(ARA_0003272:2.5401e-01,(POP_0006337:2.0796e-01,(CEC_0011712:5.1376e-02,ardaradu.V14167.gnm1.Aradu.A03g02338:1.0000e-06)100:6.7441e-02)21:1.3089e-02)37:2.5563e-02)65:5.6185e-02,((((((((((COF_0000674:1.2272e-01,HEL_0026842:3.5606e-01)80:2.6832e-02,(MIM_0008890:2.1349e-01,SOL_0029780:1.5421e-01)97:3.9823e-02)99:5.3331e-02,ACT_0036869:5.4597e-02)100:4.0952e-02,VIT_0025321:1.2208e-01)100:8.6597e-02,AQU_0028825:1.9107e-01)100:7.0972e-02,CIN_0011180:1.1935e-01)93:2.3550e-02,LIR_0037849:0.0000e+00)100:1.0688e-01,AMB_0021648:1.8486e-01)99:3.8588e-02,NYM_0007555:1.0000e-06)100:1.3800e-01,GIN_0000511:1.7417e-01)65:5.6185e-02);
OG0001317_157_T4_4	((((ARA_0016709:4.22640e-01,POP_0029042:1.97113e-01)87:4.39799e-02,(CEC_0021627:1.27296e-01,(((GLY_0027956:7.25170e-02,PHA_0011621:2.20255e-01)100:1.45611e-01,MED_0011133:2.60994e-01)97:3.66944e-02,(LOC107605260:1.11138e-02,(ardaradu.V14167.gnm1.Aradu.A06g02984:2.07997e-03,arharahy.Tifrunner.gnm1.Arahy.06g02848:2.51571e-03)100:7.72639e-03)100:1.53062e-01)100:9.05027e-02)100:1.14445e-01)88:3.53583e-02,((COF_0008342:2.57980e-01,MIM_0004010:3.74956e-01)88:7.53626e-02,VIT_0019794:1.82585e-01)87:2.45961e-02)100:8.43916e-02,(((BRA_0045025:1.45879e-01,ORY_0002430:1.25733e-01)100:2.57016e-01,ASP_0002946:4.12847e-02)100:1.02872e-01,CIN_0021722:6.19143e-01)100:8.43916e-02);
OG0001284_160_T2_16	((AMB_0002405:5.92310e-01,ASP_0025413:6.07662e-01)84:1.53373e-01,((((CEC_0008562:1.36059e-01,(((PHA_0005257:4.22671e-01,GLY_0067734:1.88715e-02)100:8.34208e-02,MED_0016389:2.41550e-06)100:2.55987e-02,(ardaradu.V14167.gnm1.Aradu.A10g03028:1.77922e-03,arharahy.Tifrunner.gnm1.Arahy.10g02792:1.58502e-02)100:4.45124e-03)100:7.18152e-02)100:3.07129e-01,PRU_0034004:9.99500e-07)70:5.47434e-02,(VIT_0002200:3.07722e-01,POP_0034008:0.00000e+00)56:2.53685e-02)92:4.20358e-02,((ACT_0007990:4.71065e-01,((COF_0017516:3.64504e-01,SOL_0016163:5.43438e-02)100:1.21385e-01,MIM_0032964:2.77030e-06)100:9.61746e-02)95:4.35791e-02,HEL_0026325:2.99064e-01)94:5.26542e-02)80:2.41774e-01);
OG0002470_100_T1_16	((DUN_0007319:2.7466e-01,CHL_0018532:2.6373e-01)100:1.5056e-01,(CER_0066644:1.9854e-01,((ASP_0005120:5.5677e-02,(BRA_0007164:1.4793e-01,ORY_0005964:2.4019e-03)96:6.3155e-03)96:5.2288e-02,(VIT_0023676:8.4143e-02,((((CEC_0025283:5.1979e-02,(((PHA_0015960:5.1159e-02,GLY_0007110:2.5187e-02)100:4.1950e-02,MED_0032777:1.0000e-06)99:1.0556e-02,(LOC107609748:1.0000e-06,arharahy.Tifrunner.gnm1.Arahy.17g00404:1.0000e-06)100:2.8375e-03)92:1.5349e-02)100:3.4835e-02,CUC_0012574:0.0000e+00)29:1.7880e-02,PRU_0045529:0.0000e+00)24:1.0854e-02,MIM_0029685:2.5540e-06)18:1.2204e-02)98:3.6852e-02)84:5.1829e-02)97:8.5058e-02);
OG0001285_160_T2_11	((((ardaradu.V14167.gnm1.Aradu.A03g04252:6.5126e-03,ARA_0000532:2.9882e-01)42:1.7902e-02,LIR_0030793:1.9422e-01)74:4.9891e-02,ASP_0005349:4.0887e-01)43:3.6118e-02,(((AMB_0002192:4.7889e-01,PRU_0014770:5.3971e-02)63:9.0669e-02,((CEC_0004913:1.6938e-01,((MED_0003918:1.7269e-01,(LOC107618461:2.2856e-06,arharahy.Tifrunner.gnm1.Arahy.19g02045:2.0657e-06)100:9.2955e-03)89:3.2683e-02,(GLY_0073584:2.5502e-02,PHA_0023237:9.1190e-02)81:1.8672e-02)99:9.0253e-02)89:8.4523e-02,(CUC_0010938:2.6618e-01,VIT_0000626:5.8007e-02)91:9.3030e-02)61:5.2121e-03)54:9.6267e-03,SOL_0009023:3.6385e-01)43:3.6118e-02);
OG0001277_161_T2_16	((((((ACT_0034816:1.4666e-01,((COF_0012461:2.3814e-01,(MIM_0009703:2.7613e-01,SOL_0022633:3.0461e-01)75:3.0663e-02)73:1.4195e-02,HEL_0018455:3.3261e-01)99:3.8812e-02)100:3.6979e-02,(((CUC_0016188:2.8219e-01,(GLY_0013281:8.3542e-05,PHA_0009068:1.0891e-06)100:2.9235e-01)86:2.8373e-02,POP_0013660:1.9214e-01)74:1.4746e-02,PRU_0022357:1.0891e-06)100:3.6764e-02)97:1.4400e-02,VIT_0006043:1.2082e-01)100:1.1939e-01,(AQU_0037991:2.3108e-01,(ASP_0023991:3.1748e-01,LIR_0017816:1.6341e-01)100:2.2348e-02)100:2.4675e-02)100:9.7770e-02,AMB_0001557:2.8029e-01)100:2.7353e-01,GIN_0025198:1.0447e-01);
OG0000648_249_T3_13	(ardaradu.V14167.gnm1.Aradu.A09g00370:2.45192e-02,(((HEL_0039525:1.08434e-01,SOL_0019738:1.06482e-01)97:3.01186e-02,ACT_0030136:1.46048e-02)97:2.44989e-02,((((CEC_0024070:6.92253e-02,(((GLY_0018985:2.07340e-06,PHA_0009635:0.00000e+00)100:3.68673e-02,MED_0016603:1.03420e-06)97:2.24736e-02,(LOC107606280:5.84131e-03,arharahy.Tifrunner.gnm1.Arahy.08g00966:2.40753e-03)100:2.83852e-02)100:4.03640e-02)100:8.58674e-02,POP_0007368:0.00000e+00)99:2.55987e-02,(PRU_0043681:1.71286e-01,CUC_0013500:1.03420e-06)87:2.29405e-02)100:3.16415e-02,ARA_0001360:9.80283e-02)97:2.97089e-02)1:2.45192e-02);
OG0001318_157_T5_5	(((((ACT_0037725:1.6704e-01,MIM_0030196:2.8089e-01)98:3.1460e-02,COF_0008831:2.0416e-01)98:2.2218e-02,HEL_0025258:2.8802e-01)98:3.6827e-02,(ARA_0006546:3.8193e-01,((CEC_0004986:7.1818e-02,((LOC107646482:1.0040e-06,ardaradu.V14167.gnm1.Aradu.A06g00400:1.1205e-03)100:1.7149e-01,MED_0036820:1.3667e-01)100:7.5735e-02)100:9.2962e-02,PRU_0013280:1.0489e-01)88:2.4431e-02)98:2.7154e-02)99:3.3147e-02,((ASP_0018836:2.8707e-01,(BRA_0038789:1.0650e-01,ORY_0034253:8.2604e-02)100:3.5474e-01)100:1.1164e-01,(SOL_0016580:1.6995e+00,CIN_0008050:1.4634e-01)90:5.1851e-02)99:3.3147e-02);
OG0001285_160_T18_2	(((((((PHA_0035248:1.2280e-01,((AMB_0016578:2.8218e-01,MED_0025118:2.1071e-01)65:4.8878e-02,CEC_0016482:1.4634e-01)57:5.5833e-02)65:5.1952e-02,(LOC107631822:2.4184e-06,ardaradu.V14167.gnm1.Aradu.A03g04252:6.5126e-03)100:1.0226e-01)66:6.1981e-02,(ARA_0000532:2.9882e-01,MIM_0032026:1.9137e-01)49:4.8879e-02)42:1.7902e-02,((COF_0018067:1.4372e-01,CUC_0002012:2.7691e-01)54:1.0371e-02,PRU_0030166:1.9103e-01)35:2.4596e-02)69:1.0282e-01,LIR_0030793:1.9422e-01)74:4.9891e-02,ASP_0005349:4.0887e-01)43:3.6460e-02,(VIT_0031722:2.3981e-01,ACT_0017044:4.6482e-02)43:3.6460e-02);
OG0001272_161_T3_13	(ardaradu.V14167.gnm1.Aradu.A06g03665:1.1802e-02,((ARA_0005447:1.9369e-01,((CEC_0016636:1.2983e-01,((MED_0024976:1.9456e-01,GLY_0002239:2.0916e-02)100:2.4200e-02,(LOC107642841:2.1888e-06,arharahy.Tifrunner.gnm1.Arahy.15g00837:1.0378e-06)100:9.9552e-03)100:2.5809e-02)100:8.6366e-02,CUC_0019391:2.1693e-01)57:3.7742e-02)66:2.4081e-02,(PRU_0030513:1.9950e-01,(((COF_0017527:2.6059e-01,SOL_0032116:6.6400e-02)89:3.2538e-02,(HEL_0025406:1.1832e-01,MIM_0032549:1.8406e-01)86:5.5944e-02)50:2.7878e-06,ACT_0000118:8.2208e-02)91:2.9125e-02)40:1.3338e-02)1:1.1802e-02);
OG0000669_246_T1_14	((DUN_0010966:1.2642e-01,CHL_0005560:2.1026e-06)100:2.6782e+00,(((BRA_0002629:0.0000e+00,ORY_0019958:2.1400e-03)90:2.5723e-02,(NYM_0016895:6.6966e-02,((CUC_0021524:9.9192e-02,POP_0035571:0.0000e+00)61:2.5310e-02,((((PHA_0023774:6.8069e-02,GLY_0037495:2.1931e-06)100:3.2223e-02,MED_0025983:0.0000e+00)99:1.3056e-02,(arharahy.Tifrunner.gnm1.Arahy.19g03087:2.2878e-06,LOC107617327:8.9584e-03)96:7.4472e-04)99:1.7072e-02,VIT_0018002:2.7319e-02)60:6.4561e-03)52:6.1657e-03)65:1.3251e-02)90:1.2146e-01,MAR_0015986:4.0044e-02)26:8.9725e-02);
OG0000637_252_T6_4	((((COF_0002945:1.8116e-01,SOL_0011652:2.0222e-01)84:3.7730e-02,(HEL_0049041:2.6225e-01,MIM_0005583:1.4636e-01)95:6.9052e-02)100:3.3735e-02,((PRU_0043431:1.3863e-01,(CEC_0024265:6.8884e-02,((LOC107606131:1.0109e-06,ardaradu.V14167.gnm1.Aradu.A08g00765:1.2046e-03)100:1.2138e-01,PHA_0009271:5.1131e-02)92:6.8516e-03)100:9.3073e-02)95:1.8469e-02,VIT_0010756:1.3088e-01)95:1.8203e-02)97:4.6909e-02,(((ORY_0020395:1.1209e-01,BRA_0015812:0.0000e+00)98:2.7884e-01,LIR_0013902:0.0000e+00)63:4.0975e-02,CIN_0004161:1.3537e-01)97:4.6909e-02);
OG0001299_159_T4_3	(((ACT_0014159:1.3045e-01,(MIM_0018994:2.6452e-01,SOL_0026175:1.9175e-01)85:3.2461e-02)97:2.1674e-02,((ARA_0011686:3.2973e-01,(CEC_0004976:8.2527e-02,((MED_0036827:1.0051e-01,PHA_0030433:5.0683e-02)97:1.5237e-02,(LOC107645851:1.2016e-06,ardaradu.V14167.gnm1.Aradu.A06g00392:2.3625e-03)100:1.5473e-01)100:2.9770e-02)100:7.5094e-02)86:1.8385e-02,VIT_0001250:1.0185e-01)53:1.2810e-02)100:6.7877e-02,(ASP_0018487:2.5793e-06,(ORY_0016125:1.1197e-01,BRA_0035581:1.2016e-06)100:1.1056e-01)100:6.7877e-02);
OG0001307_159_T3_13	(((((CEC_0005867:3.6416e-02,(MED_0035884:5.9924e-02,(LOC107648216:1.0081e-06,arharahy.Tifrunner.gnm1.Arahy.16g01656:1.5311e-03)100:1.9101e-03)100:1.9827e-02)100:2.9947e-02,(ARA_0017598:1.9772e-01,CUC_0003915:1.0081e-06)81:2.4981e-02)66:5.9035e-03,PRU_0013180:0.0000e+00)92:1.6867e-02,VIT_0003374:7.6362e-02)81:9.3443e-03,(ACT_0030304:6.7823e-02,(((COF_0014926:1.0652e-01,MIM_0015403:1.0081e-06)88:1.7127e-02,SOL_0008133:6.8417e-02)84:3.7690e-03,HEL_0019240:1.0976e-01)90:9.5538e-03)93:1.3657e-02);
OG0001307_159_T4_12	(ACT_0030304:4.9033e-02,(((AQU_0024906:1.2625e-01,((((CEC_0006048:9.8851e-02,(LOC107648739:1.0081e-06,arharahy.Tifrunner.gnm1.Arahy.16g01946:1.0081e-06)100:4.5352e-03)69:3.6561e-02,ARA_0021049:6.4226e-02)98:2.7962e-02,((BRA_0013900:4.0596e-02,ORY_0010746:5.1662e-02)100:2.9706e-01,COF_0015078:1.9964e-01)69:6.1737e-02)72:2.3215e-02,VIT_0003450:6.4562e-02)74:4.9827e-02)57:1.8351e-02,(LIR_0007638:8.0203e-02,CIN_0003389:6.3483e-02)52:5.4698e-03)74:4.7866e-02,NYM_0012985:6.4978e-02)1:4.9033e-02);
OG0002522_99_T5_2	(((ASP_0010162:3.5373e-01,ORY_0018321:7.6772e-02)95:1.2501e-01,(AQU_0019011:2.6131e-01,(((COF_0015836:2.2113e-01,HEL_0015607:3.3700e-01)85:5.4468e-02,SOL_0003954:3.3610e-01)70:6.7252e-02,(ARA_0003272:2.5401e-01,((POP_0006337:2.0796e-01,(CEC_0011712:5.1376e-02,ardaradu.V14167.gnm1.Aradu.A03g02338:1.0000e-06)100:6.7441e-02)21:1.3089e-02,ACT_0023149:1.5577e-01)14:2.2455e-02)37:2.5563e-02)82:4.7935e-02)47:3.9658e-02)65:3.6784e-02,(AMB_0005161:2.3126e-01,NYM_0022162:1.0000e-06)65:3.6784e-02);
OG0000658_248_T9_3	((ARA_0022077:3.5277e-01,((COF_0005675:2.0066e-01,SOL_0023382:1.0916e-01)98:2.9858e-02,(CEC_0024626:9.1629e-02,((LOC107623443:5.2932e-03,(ardaradu.V14167.gnm1.Aradu.A10g01839:1.1889e-06,arharahy.Tifrunner.gnm1.Arahy.10g01738:1.0211e-03)100:9.2788e-03)100:1.3989e-01,(GLY_0013868:3.7716e-02,PHA_0006652:5.3237e-02)100:3.5346e-02)100:5.3018e-02)100:1.0658e-01)54:1.9520e-02)88:3.6146e-02,((BRA_0030535:1.0785e-01,ORY_0007166:6.5419e-02)100:1.7851e-01,ASP_0013413:2.7535e-06)88:3.6146e-02);
OG0001259_162_T2_12	(((((CEC_0027816:8.0449e-02,((GLY_0026685:1.9653e-02,PHA_0035968:2.1618e-06)100:4.3960e-02,((LOC107626254:1.0670e-06,arharahy.Tifrunner.gnm1.Arahy.12g03203:1.0670e-06)100:1.0018e-02,MED_0021233:0.0000e+00)99:1.6236e-02)100:2.6216e-02)100:1.2248e-01,(CUC_0005446:2.2393e-01,PRU_0019541:1.6319e-01)77:1.4903e-02)94:1.9439e-02,ARA_0006934:1.1455e-01)92:2.1405e-02,(HEL_0018991:3.8196e-01,POP_0019512:1.0670e-06)47:3.1926e-02)46:1.7243e-02,VIT_0017499:1.5186e-01);
OG0000630_253_T8_5	((((((CEC_0011103:2.4650e-02,CUC_0020761:1.3033e-01)70:3.9125e-03,AMB_0021627:1.2443e-01)29:2.7836e-02,HEL_0001398:1.2930e-01)45:9.1427e-03,COF_0009911:9.3688e-02)49:1.6902e-02,(BRA_0034611:6.1831e-02,ORY_0033786:3.0830e-02)100:1.4243e-01)46:4.7522e-02,(((PHA_0027830:5.6679e-02,GLY_0069111:0.0000e+00)100:2.5749e-02,MED_0035570:1.0331e-06)93:5.6777e-03,(LOC107645353:1.0331e-06,arharahy.Tifrunner.gnm1.Arahy.16g00292:2.7278e-06)100:3.3681e-03)46:4.7522e-02);
OG0000633_253_T6_5	((ARA_0022309:4.5785e-01,(CEC_0012665:7.2749e-02,(((GLY_0061079:3.1260e-02,PHA_0004364:4.8394e-02)100:4.0588e-02,MED_0022167:9.6628e-02)100:1.8997e-02,(LOC107609299:3.5459e-03,ardaradu.V14167.gnm1.Aradu.A07g01009:1.9351e-03)99:1.3155e-02)100:3.4989e-02)100:1.2403e-01)87:2.5851e-02,(ACT_0013958:2.8766e-01,((COF_0012406:2.2948e-01,(MIM_0009507:2.7439e-01,SOL_0031291:2.4921e-01)56:3.4709e-02)55:2.8987e-02,HEL_0015962:3.2019e-01)98:5.7453e-03)87:2.5851e-02);
