tre_name	single_copy_tree
OG0007968_40_T1_29	((CHL_0008173:0.539424,DUN_0015384:2.0193e-06)100:0.417859,(MAR_0014051:0.332245,(CER_0074310:0.575754,(GIN_0010383:0.127224,(AMB_0001823:0.193726,(NYM_0014458:0.279048,((CIN_0018583:0.110966,((ASP_0022889:0.172563,(BRA_0034630:0.0630609,ORY_0009412:2.6096e-06)100:0.262113)90:0.0687976,(AQU_0010594:0.141002,((((ARA_0006557:0.279195,PRU_0007359:0.0885259)59:0.0199353,(CUC_0008305:0.430495,POP_0010369:0.128066)50:0.0172983)49:0.0120621,(CEC_0028820:0.0650307,((PHA_0009436:0.0499459,GLY_0011010:2.2928e-06)99:0.030027,(MED_0017019:0.0572925,(LOC107609158:1.0006e-06,arharahy.Tifrunner.gnm1.Arahy.17g02164:1.0006e-06)100:0.00543784)98:0.0314348)100:0.0442501)100:0.0999874)29:0.00664239,(VIT_0008247:0.113678,(ACT_0003674:0.123506,(((MIM_0027542:0.160899,SOL_0027089:0.179796)87:0.0458729,COF_0007328:0.00600135)84:0.0183303,HEL_0038327:0.205158)74:0.00951374)91:0.0322363)33:0.00578146)88:0.0473159)84:0.0391022)58:0.0137025)67:0.0162328,LIR_0013732:1.0006e-06)84:0.0364967)68:0.0264193)97:0.159615)98:0.147525)98:0.23793)100:0.417859);
OG0008154_39_T1_29	((CHL_0012675:0.467937,DUN_0007179:0.660978)100:0.575875,(MAR_0020572:0.209583,((GIN_0016169:0.195917,(AMB_0021601:0.227941,((((BRA_0051787:0.0624613,ORY_0023574:0.0828898)100:0.289325,ASP_0011049:0.273264)100:0.0579661,NYM_0029562:2.1219e-06)67:0.0275684,((CIN_0017069:0.145496,LIR_0026627:0.0915051)91:0.0279966,(AQU_0016905:0.15338,(((((ARA_0006871:0.263578,CUC_0023906:0.228419)58:0.0226938,(CEC_0023921:0.0611822,(((PHA_0007713:0.0562819,GLY_0011877:1.0015e-06)100:0.0330015,MED_0016430:0.119012)99:0.0108051,(LOC107613516:0.0148375,arharahy.Tifrunner.gnm1.Arahy.18g02924:1.0015e-06)99:0.004336)100:0.0366913)100:0.0907105)50:0.0184627,(POP_0008012:0.064375,PRU_0039008:1.0015e-06)30:0.00816355)95:0.0276069,VIT_0027966:0.103427)73:0.0100845,(ACT_0011634:0.120287,((COF_0018961:0.181621,(MIM_0002142:0.201643,SOL_0021195:0.157458)99:0.0332129)92:0.0156735,HEL_0039571:0.243212)93:0.0156616)100:0.0275156)100:0.0467445)98:0.0341174)100:0.0444112)57:0.0105809)100:0.136951)98:0.1383,CER_0038783:1.0015e-06)82:0.0467128)100:0.575875);
OG0008177_39_T1_29	((CHL_0003446:0.591433,DUN_0011521:0.598831)100:0.540175,(CER_0044921:1.0002e-06,(MAR_0021506:0.449175,(GIN_0024184:0.12611,(AMB_0006196:0.202963,(NYM_0021872:0.288409,(((ASP_0015049:0.101175,(BRA_0044585:0.0778814,ORY_0002956:0.0861786)100:0.252226)99:0.115669,(CIN_0022203:0.00403255,LIR_0012485:2.4748e-06)90:0.0278487)73:0.013343,(AQU_0028284:0.164394,((((ARA_0015060:0.335747,PRU_0039227:0.13891)29:0.0215585,(CUC_0001596:0.204299,POP_0016780:0.135917)67:0.0211448)54:0.0114853,(CEC_0024275:0.0530135,(((PHA_0007805:0.0886154,GLY_0012310:1.0002e-06)100:0.0408121,MED_0014109:0.0773096)93:0.0210085,(LOC107606123:1.0002e-06,arharahy.Tifrunner.gnm1.Arahy.17g03261:1.0002e-06)99:0.00372398)100:0.050501)100:0.0628869)78:0.0121291,((HEL_0003087:0.26824,VIT_0009541:0.105494)35:0.0166845,((COF_0002784:0.169535,(MIM_0025273:0.229338,SOL_0011677:0.132187)100:0.0594576)99:0.0417449,ACT_0020395:0.0358098)54:0.00979509)68:0.00847353)100:0.051819)99:0.042993)99:0.0538149)94:0.0449901)100:0.129555)99:0.201163)69:0.0830668)100:0.540175);
OG0008199_39_T1_29	((CHL_0010538:0.73834,DUN_0012936:0.897927)100:0.506995,(MAR_0002585:0.211551,((GIN_0011437:1.86174,((BRA_0054720:0.0702046,ORY_0024731:0.0610043)98:0.19967,((AMB_0008170:0.173963,NYM_0027787:0.195342)97:0.0656281,((ASP_0000116:0.221014,LIR_0006292:1e-06)57:0.0163812,((AQU_0008527:0.178032,(VIT_0013046:0.147524,(((ARA_0025038:0.106458,POP_0003173:0.0288088)90:0.0347701,(((CEC_0027721:0.091889,((PHA_0006741:0.0382118,GLY_0013640:0.0122765)100:0.0375765,((LOC107612835:1e-06,arharahy.Tifrunner.gnm1.Arahy.18g03150:1e-06)98:0.00350545,ardaradu.V14167.gnm1.Aradu.A08g02638:2.6785e-06)100:0.0720184)72:0.0234476)99:0.0391497,CUC_0027437:0.1688)89:0.00670178,PRU_0017593:0.107105)91:0.0249838)96:0.0343872,((COF_0011204:0.144902,(HEL_0015656:0.169574,SOL_0028763:0.118089)51:0.0226312)54:0.0205894,(MIM_0022393:0.194357,ACT_0027960:0.0929057)70:0.0166575)87:0.0334502)42:0.0115051)97:0.0384676)86:0.0309467,CIN_0003059:0.0216274)46:0.0191366)57:0.0475167)87:0.0846193)82:0.179001)79:0.0497761,CER_0063379:1e-06)99:0.26441)100:0.506995);
OG0008111_39_T1_29	((CHL_0002780:0.563652,DUN_0015416:0.573315)100:0.294266,((MAR_0006917:0.607293,(((AMB_0020925:0.188987,NYM_0008736:1.0012e-06)90:0.0417816,(LIR_0033707:0.0693244,(CIN_0024523:0.0781046,((((((ARA_0008967:0.305536,(CEC_0022257:0.0478568,(((GLY_0045023:0.0327038,PHA_0010363:0.0473322)100:0.039611,(LOC107613650:0.0163653,arharahy.Tifrunner.gnm1.Arahy.18g01054:2.1756e-06)99:0.00527799)97:0.00761293,MED_0010201:0.0977681)99:0.0404706)100:0.0441427)44:0.0104634,POP_0011220:0.114668)66:0.0115585,(CUC_0015550:0.132514,PRU_0035514:0.101656)34:0.0104603)91:0.0233012,VIT_0013060:0.0978696)94:0.0168052,(ACT_0000601:0.100796,(((((ASP_0000543:0.224717,(BRA_0043738:0.0670995,ORY_0014090:0.0734716)100:0.305783)74:0.104216,HEL_0019157:0.143597)54:0.0249423,MIM_0030968:0.213304)58:0.0243232,COF_0013772:0.157292)43:0.0104758,SOL_0018602:0.205404)49:0.00884503)60:0.0267046)61:0.042529,AQU_0023934:0.0280967)71:0.071283)34:0.0177305)68:0.0529923)68:0.146036,GIN_0021045:2.5162e-06)94:0.139124)82:0.10988,CER_0035148:2.8958e-06)100:0.294266);
OG0002449_101_T1_29	((CHL_0017017:0.48569,DUN_0005628:0.28296)100:0.92435,(((GIN_0024170:0.235959,(((((BRA_0007136:0.0586291,ORY_0018618:0.457597)100:0.270134,ASP_0009891:0.135267)100:0.0689042,((CIN_0013645:0.133074,LIR_0045168:0)100:0.0303515,(AQU_0005144:0.211567,((((ARA_0023677:0.369403,POP_0050461:9.993e-07)64:0.021026,((CEC_0006759:0.0716233,(((GLY_0068514:9.993e-07,PHA_0028889:2.0781e-06)100:0.0266044,MED_0034936:9.993e-07)100:0.0181277,(LOC107604938:2.6838e-06,arharahy.Tifrunner.gnm1.Arahy.16g02670:9.993e-07)100:0.00228002)100:0.0198222)100:0.101075,(CUC_0026191:0.230525,PRU_0022238:9.993e-07)69:0.0138954)77:0.013583)97:0.0264602,VIT_0001665:0.0984664)89:0.00974948,((((COF_0016768:0.14269,SOL_0029496:0.197178)97:0.0299134,MIM_0005805:9.993e-07)100:0.0289811,HEL_0012768:0.524394)93:0.0161035,ACT_0005456:0.0188316)100:0.0303942)100:0.0579093)100:0.0343663)97:0.012449)100:0.0601357,NYM_0007904:9.993e-07)71:0.0285155,AMB_0003122:0.0135512)98:0.119742)76:0.135533,CER_0022021:9.993e-07)43:0.0562321,MAR_0020973:2.9148e-06)48:0.103861);
OG0008066_40_T1_29	((CHL_0011503:0.810062,DUN_0007937:0.380202)100:0.772115,(MAR_0018657:0.258401,(CER_0050852:9.924e-07,(GIN_0009154:0.429026,(AMB_0014981:0.133553,(AQU_0042041:0.189414,((ASP_0020570:0.150573,((NYM_0016079:0.239143,(ORY_0029163:1.67356,BRA_0044563:0.00147296)95:0.0765539)46:0.0718543,(CIN_0004991:0.0949066,LIR_0032315:0.101704)97:0.0251902)42:0.0261665)37:0.0260241,((ARA_0019294:0.344564,((((CEC_0025038:0.0960036,(((PHA_0032093:0.0533461,GLY_0041529:0.100599)100:0.0420183,(LOC107631401:0.000796187,arharahy.Tifrunner.gnm1.Arahy.13g04015:9.924e-07)100:0.00393616)96:0.017823,MED_0013632:0.130666)73:0.0185215)100:0.03897,PRU_0033425:0.134286)58:0.0155464,CUC_0000030:0.0346148)95:0.0326965,(POP_0031753:0.216981,(ACT_0039820:0.107975,(((COF_0018278:0.151144,MIM_0017591:0.201145)76:0.0242514,SOL_0015080:0.212531)37:0.0208545,HEL_0004507:0.000713995)88:0.012603)96:0.0269243)64:0.012576)28:0.00648517)87:0.0176944,VIT_0018936:0.00902214)83:0.0297118)42:0.0720941)54:0.0617729)87:0.0739965)86:0.0367714)92:0.134141)100:0.772115);
OG0001319_157_T1_29	((CHL_0008411:0.983234,DUN_0006980:0.212893)100:0.632585,((CER_0022028:0,((((((((((ACT_0033173:0.139339,((COF_0002148:0.168932,(MIM_0007884:0.262821,SOL_0028037:0.193223)97:0.0295496)88:0.0400451,HEL_0000151:0.594761)91:0.03167)91:0.0220056,((ARA_0004989:0.10889,POP_0015151:1.0082e-06)60:0.0290331,((CEC_0005348:0.0712687,(((GLY_0039557:1.0082e-06,PHA_0032301:1.0082e-06)100:0.0157525,MED_0036518:1.0082e-06)99:0.0500911,(LOC107646072:1.0082e-06,arharahy.Tifrunner.gnm1.Arahy.16g00821:1.0082e-06)100:0.00767466)99:0.038398)100:0.0930999,(CUC_0006685:2.1443e-06,PRU_0006636:1.0082e-06)70:0.0131856)75:0.0176041)63:0.0160342)54:0.00714159,VIT_0022374:0.0977608)96:0.0632537,AQU_0002332:1.0082e-06)96:0.0516674,CIN_0002763:0.380229)72:0.0160749,(ASP_0009942:0.188402,(ORY_0017131:0.0793158,BRA_0008608:1.0082e-06)100:0.282631)100:0.102909)82:0.0181154,LIR_0001237:1.0082e-06)97:0.0623307,NYM_0023379:0)77:0.0391714,AMB_0008875:0.24393)97:0.162633,GIN_0000647:0.158767)64:0.069404)71:0.0887345,MAR_0018965:1.0082e-06)100:0.632585);
OG0001294_159_T1_29	((CHL_0014243:0.533283,DUN_0001488:0.471673)100:0.89064,(((MAR_0017894:0.513793,CER_0012637:0)80:0.0994347,((AMB_0008798:0.238812,NYM_0000892:1.0081e-06)87:0.0324977,(((ASP_0024570:0.230878,(ORY_0031759:0.103041,BRA_0024302:0)100:0.276187)100:0.101333,(CIN_0016802:0.137821,LIR_0043434:0.107168)100:0.0391531)72:0.0199186,(((((ARA_0012956:0.333392,POP_0029760:1.0081e-06)43:0.033609,(((CEC_0021840:0.0661107,(((PHA_0011826:0.0612848,GLY_0028254:0.0117752)100:0.025815,MED_0009169:0.0965015)100:0.0180257,(LOC107613305:1.0081e-06,arharahy.Tifrunner.gnm1.Arahy.18g01920:1.0081e-06)100:0.00491459)100:0.0451944)100:0.0875897,CUC_0015153:0.219259)94:0.0136466,PRU_0018999:1.0081e-06)96:0.0159932)44:0.0278775,VIT_0022650:0.123926)43:0.0133375,((COF_0013966:0.197179,(SOL_0028938:0.192294,MIM_0028703:1.0081e-06)97:0.0281271)100:0.0391426,(HEL_0002547:0.294282,ACT_0017509:0.099038)98:0.0234501)99:0.0341909)100:0.0871719,AQU_0012499:1.0081e-06)100:0.0436988)93:0.0384861)100:0.20342)72:0.0357573,GIN_0008451:0.191372)74:0.0798165);
OG0001267_162_T1_28	((CHL_0014164:1.9854,DUN_0007879:0.524877)100:0.889267,(((NYM_0031205:0.231696,(ORY_0003253:0.10063,BRA_0044274:0.061753)98:0.0266069)72:0.0701183,(AMB_0016333:0.272633,(((CIN_0001200:0.078793,LIR_0045284:3.0916e-06)99:0.0704087,(AQU_0003633:0.203452,(ACT_0009636:0.232453,(((CUC_0020683:0.29867,ARA_0001597:0.0753724)100:0.0488093,((PRU_0004448:0.160036,POP_0016383:0.0242454)80:0.0140662,(CEC_0020832:0.00434679,((GLY_0057384:0.0363401,PHA_0001742:1.0522e-06)100:0.023051,(MED_0038131:0.134623,(LOC107624247:0.0584681,(ardaradu.V14167.gnm1.Aradu.A02g00372:0.00262075,arharahy.Tifrunner.gnm1.Arahy.02g00403:0.00306117)100:0.00416516)99:0.00230352)100:0.035653)100:0.0357205)100:0.0282166)98:0.0332532)100:0.0342148,((((MIM_0026210:0.245959,SOL_0009135:0.219094)61:0.0297104,COF_0004512:0.136322)99:0.0400135,HEL_0013537:0.0152875)87:0.0262888,VIT_0012626:0.178099)68:0.0178541)37:0.0159057)98:0.0677616)93:0.0333258)87:0.0560494,ASP_0010222:0.936445)69:0.0587716)79:0.0399235)100:0.123463,GIN_0000233:0.0243172)56:0.033924);
OG0004493_64_T1_29	((CHL_0013363:0.619827,DUN_0001292:0.753906)100:0.321888,(GIN_0014089:0.082145,((MAR_0004075:0.23182,CER_0053308:2.811e-06)100:0.150009,(((((BRA_0006010:0.0531148,ORY_0008648:0.0051072)76:0.168632,ASP_0005918:0.837774)9:0.0643278,((CIN_0019562:0.0993904,LIR_0044619:0.0580736)77:0.0197961,((VIT_0023234:0.0581432,(((ARA_0021875:0.25274,((CEC_0022193:0.030713,((PHA_0013163:0.0138833,GLY_0021343:0.0107137)100:0.0313319,((LOC107630142:1.0065e-06,arharahy.Tifrunner.gnm1.Arahy.13g01975:1.0065e-06)100:0.00373533,MED_0038205:0)92:0.0107352)96:0.0213078)98:0.0432717,PRU_0020176:0.115133)49:0.0131859)34:0.00388273,(POP_0029323:0.0832596,CUC_0020967:1.0065e-06)49:0.0250777)93:0.0392436,((COF_0014291:0.0937457,HEL_0043839:0.0120947)53:0.0218837,((ACT_0001665:0.853663,MIM_0028736:2.7705e-06)39:2.4435e-06,SOL_0016552:0.0684906)45:0.00912356)87:0.0272995)84:0.0114214)94:0.0348513,AQU_0013248:2.5036e-06)59:0.01585)39:0.0216243)60:0.0163678,NYM_0008710:0)65:0.0372789,AMB_0008727:0.0567257)70:0.0541106)65:0.047087)100:0.321888);
OG0008135_39_T1_29	((CHL_0006436:0.501863,DUN_0012640:0.429357)100:0.379574,((CER_0045535:1.0008e-06,MAR_0006759:1.0008e-06)90:0.0400839,(GIN_0013109:0.171793,(AMB_0010479:0.194811,(((CIN_0011275:0.113933,((((((((AQU_0039819:0.160315,HEL_0040680:0.20738)93:0.0399848,SOL_0011539:0.125747)83:0.0455775,((COF_0005031:0.129596,MIM_0000520:0.0113218)80:0.0500457,POP_0037130:0.151342)46:0.0319734)71:0.0500338,((ARA_0012346:0.201152,CUC_0025312:0.13303)45:0.026197,MED_0026322:0.118272)79:0.0462175)79:0.0556874,PRU_0043488:0.110346)68:0.0252078,(CEC_0015673:0.103293,(LOC107605073:1.0008e-06,arharahy.Tifrunner.gnm1.Arahy.16g03006:1.0008e-06)57:1.0008e-06)81:0.0563715)17:0.0105877,(ASP_0025011:1.07033,(ACT_0005793:0.113031,((BRA_0001111:0.1024,ORY_0017481:0.0208351)100:0.14263,(PHA_0005757:0.0621557,GLY_0000821:0.0308739)96:0.07538)84:0.057449)16:2.0112e-06)29:0.0354158)95:0.0797555,VIT_0030645:0.0143468)96:0.057377)69:0.0354408,LIR_0022747:2.0681e-06)100:0.133223,NYM_0022724:1.0008e-06)96:0.0464876)99:0.114206)95:0.0922935)100:0.379574);
OG0001272_161_T1_28	((CHL_0008396:0.468983,DUN_0004410:0.929559)100:0.397777,(CER_0056708:1.0378e-06,((((ASP_0025313:0.0625673,(BRA_0044694:0.0993859,ORY_0001597:2.6675e-06)100:0.124065)59:0.0363427,((CIN_0002847:0.173095,LIR_0020365:0.187376)96:0.0658616,(AQU_0007376:0.120946,((((((ACT_0021747:0.152354,MIM_0024125:0.196626)98:0.0256491,COF_0022102:0.164658)98:0.0300803,(SOL_0010268:0.182738,HEL_0007541:0.157935)76:0.0278664)99:0.0674902,VIT_0010276:2.623e-06)60:0.025189,((CUC_0026402:0.28238,POP_0002195:0.0498356)61:0.0461193,((PHA_0029068:0.162105,GLY_0063227:0.0103778)100:0.039919,((LOC107648584:0.0131685,(ardaradu.V14167.gnm1.Aradu.A06g03665:0.00807169,arharahy.Tifrunner.gnm1.Arahy.06g03415:0.00436893)100:0.00554806)100:0.133735,MED_0000825:0.142252)99:0.0381942)99:0.0428286)60:0.0273785)55:0.029398,(ARA_0022897:0.453735,PRU_0045872:0.0973889)63:0.0631778)100:0.11068)96:0.0517346)43:0.0375251)63:0.0621027,(AMB_0001895:0.0270158,NYM_0012907:0.114681)84:0.0421016)96:0.0898788,GIN_0020374:0.0329786)99:0.0990843)47:0.00194865);
OG0007933_40_T1_29	((CHL_0005781:0.355618,DUN_0014083:0.419663)100:0.460514,(MAR_0007003:0.160036,((GIN_0010342:0.171916,(AMB_0018451:0.153724,((((ASP_0017724:0.186901,(BRA_0044657:0.0727297,ORY_0024397:0.0517319)100:0.200633)100:0.0705533,(CIN_0018289:0.111457,LIR_0035352:0)100:0.0411244)81:0.0167553,(AQU_0031123:0.190085,((((ARA_0018936:0.236879,POP_0024081:0.10451)73:0.0372651,((CEC_0030645:0.0568521,((GLY_0008724:0.0189136,PHA_0001006:0.0118774)100:0.0255586,(MED_0037281:0.0798964,(LOC107618388:0.000724046,arharahy.Tifrunner.gnm1.Arahy.19g00811:1.0005e-06)100:0.00447412)61:0.0117328)100:0.0475627)100:0.0865667,(CUC_0012709:0.20842,PRU_0016693:0.0997853)57:0.0116107)88:0.0146308)66:0.0133888,VIT_0025033:0.082579)51:0.0109537,(ACT_0003845:0.106572,((COF_0000014:0.141565,(SOL_0027429:0.104194,MIM_0003869:0.000935843)96:0.0378163)91:0.0236004,HEL_0021758:0.184805)97:0.0286638)93:0.0117371)98:0.0425209)95:0.0280789)94:0.0275504,NYM_0040146:2.2521e-06)98:0.0471086)98:0.118673)100:0.213536,CER_0010457:0)99:0.245854)100:0.460514);
OG0008161_39_T1_29	((CHL_0010822:0.751594,DUN_0003789:0.885758)100:0.80733,(MAR_0016205:0.591362,(CER_0007192:1.0271e-06,((BRA_0041893:0.133646,ORY_0033549:0.0950194)100:0.332826,((AMB_0011232:0.28503,NYM_0021317:0.272658)86:0.0438476,(((ASP_0012225:0.331837,CIN_0027206:0.112528)72:0.017041,LIR_0022009:0.101948)52:0.0187902,(AQU_0041306:0.190819,(((COF_0017402:0.222851,(MIM_0030771:0.243946,SOL_0031426:0.20938)65:0.025116)64:0.0305801,HEL_0027327:0.234837)55:0.0352511,(ACT_0014283:0.114811,(((ARA_0019190:0.372584,(GIN_0000905:2.3178,POP_0032867:0.105076)18:0.00738617)38:0.0187766,(((CEC_0008385:0.0589163,(((PHA_0020113:0.0452234,GLY_0046144:0.0267506)100:0.0238323,MED_0029166:0.126727)82:0.0126546,(LOC107623818:0.0152659,arharahy.Tifrunner.gnm1.Arahy.20g03021:2.0994e-06)100:0.00596574)98:0.0548826)98:0.068875,PRU_0033656:2.1846e-06)88:0.00600607,CUC_0013127:0.225498)69:0.0111877)50:0.0240801,VIT_0001561:0.0769203)35:0.0112781)25:0.0105498)75:0.0405768)71:0.0414692)68:0.0324789)69:0.0664986)82:0.113099)90:0.097799)100:0.80733);
OG0004390_65_T1_29	((CHL_0002015:0.413971,DUN_0009938:2.9054e-06)100:0.372683,(MAR_0017469:0.329861,((ARA_0008488:0.189304,(GIN_0008191:0.745405,((((PRU_0032875:0.116115,((((((AMB_0019920:0.204245,NYM_0006395:0)57:0.0415419,(ASP_0001954:0.508587,(BRA_0032452:0.0856859,ORY_0012718:0.076527)100:0.237088)67:0.0724304)47:0.0490547,(CIN_0021237:0.139057,LIR_0035664:1.1153e-06)72:0.00569967)35:0.018952,AQU_0006807:0)65:0.0599884,VIT_0013065:0.0667803)47:0.018067,(HEL_0043016:0.264892,((COF_0016670:0.169403,SOL_0015777:0.122861)94:0.033211,(ACT_0036472:0.123202,MIM_0008842:1.1153e-06)91:0.0340159)86:0.0157753)92:0.0404407)64:0.0353792)34:0.0043835,((((GLY_0043801:1.1153e-06,PHA_0000662:1.1153e-06)100:0.0255592,MED_0020387:0)100:0.0342784,(LOC107613184:1.1153e-06,arharahy.Tifrunner.gnm1.Arahy.18g02565:1.1153e-06)100:0.00787928)100:0.0356892,CEC_0025941:0.00986518)100:0.0345128)51:0.0110506,CUC_0025927:1.1153e-06)59:0.0275377,POP_0004028:1.1153e-06)59:0.0603023)63:0.0471292)98:0.157876,CER_0028188:1.1153e-06)62:0.145399)100:0.372683);
OG0002437_101_T1_29	((CHL_0004281:0.222367,DUN_0018648:0.349714)100:0.174486,(MAR_0007853:0.398215,((GIN_0012549:0.210133,((ASP_0020125:0.212254,(BRA_0053216:0.0850726,ORY_0023141:0.0784331)100:0.193197)56:0.024948,((CIN_0026507:0.0944051,LIR_0043593:0)93:0.0339711,(((AMB_0001576:0.136816,NYM_0001826:0.431914)44:0.0611187,AQU_0022778:0.205234)31:0.0173882,((((COF_0003393:0.130413,SOL_0004034:0.14501)96:0.0194916,HEL_0002313:0.0778628)92:0.0242548,MIM_0009381:0.199068)38:0.0145295,((((ARA_0017269:0.247675,CUC_0008956:0.171535)66:0.0210916,POP_0039747:0.0913672)91:0.0298859,((CEC_0012280:0.0599185,(((PHA_0005413:0.0375166,GLY_0014503:0)100:0.025661,MED_0022600:0.0769503)91:0.00960734,(LOC107645984:1.0028e-06,arharahy.Tifrunner.gnm1.scaffold_301g00001:0.043722)100:0.00396783)100:0.0303384)100:0.0765711,PRU_0027473:0.132856)86:0.0186759)72:0.0142405,(VIT_0025868:0.0968685,ACT_0000846:0.0131878)95:0.0116261)62:0.0151222)68:0.0629701)24:0.0134172)36:0.0403319)86:0.103999)99:0.153597,CER_0038727:1.0028e-06)81:0.0653435)89:0.155061);
OG0004444_65_T1_29	((CHL_0012708:1.7902,DUN_0005506:0.713503)95:0.289581,((BRA_0056529:0.105975,ORY_0021811:0.110456)98:0.198228,(ASP_0008622:0.209372,((CIN_0014476:0.216398,LIR_0010762:1.0085e-06)91:0.0546481,((AMB_0013444:0.367747,((MAR_0022608:0.53073,CER_0035784:0)69:0.200553,GIN_0006384:0.101712)67:0.219652)67:0.184864,((VIT_0031308:0.219975,((((NYM_0009181:0.533466,COF_0009619:0.0505418)62:0.0394723,ARA_0009293:0.0838759)67:0.0990552,((((CEC_0011599:0.0953238,(((GLY_0039024:2.5304e-06,PHA_0000019:0.0686925)100:0.0534982,(LOC107622481:1.0085e-06,arharahy.Tifrunner.gnm1.Arahy.20g02247:1.0085e-06)99:0.00512255)98:0.0215969,MED_0027663:0.0267273)99:0.0586413)100:0.126507,CUC_0026844:0.164674)94:0.0583626,PRU_0040814:1.0085e-06)88:0.054426,POP_0043505:1.0085e-06)95:0.0718691)33:0.0205046,((MIM_0006295:0.335534,SOL_0003284:0.260738)65:0.04869,(HEL_0013499:0.471507,ACT_0024475:0.0967214)60:0.0455944)41:0.0326073)69:0.0711973)73:0.0874637,AQU_0025742:1.0085e-06)46:0.0408613)56:0.0250745)66:0.132013)63:0.264091)95:0.289581);
OG0001259_162_T1_29	((CHL_0004292:0.337515,DUN_0008883:0.484335)100:0.61428,((CER_0061482:0,MAR_0003640:1.067e-06)70:0.0379977,(((AMB_0008470:0.227794,NYM_0008025:0)82:0.0284995,(((CIN_0005216:0.141855,LIR_0043491:0)60:0.0142895,(AQU_0015004:1.067e-06,((((ARA_0006623:0.0978559,POP_0027697:0)100:0.0440743,(((CEC_0022175:0.0739166,(((GLY_0035871:0.0288106,PHA_0013280:1.067e-06)100:0.0229568,MED_0020597:1.067e-06)97:0.00821255,(LOC107630136:1.067e-06,arharahy.Tifrunner.gnm1.Arahy.13g01991:1.067e-06)100:0.00177537)100:0.0249158)100:0.0816402,CUC_0020998:1.067e-06)98:0.0250025,PRU_0021149:2.4716e-06)100:0.0259194)100:0.0336502,VIT_0024004:0.104908)75:0.00890097,(((COF_0014279:0.155008,(MIM_0031203:1.067e-06,SOL_0000684:0.102214)95:0.026953)98:0.0642431,HEL_0038919:1.067e-06)92:0.0144333,ACT_0003364:0.0418032)95:0.0295977)98:0.0619896)100:0.0610483)71:0.0168031,(ASP_0024647:0.189352,(ORY_0005612:0.104098,BRA_0027794:1.067e-06)100:0.264059)98:0.0371636)100:0.0756414)100:0.177211,GIN_0002454:0.176981)97:0.107157)89:0.0520171);
OG0004445_65_T1_29	((CHL_0003051:0.841923,DUN_0011273:0.63011)100:0.522905,((MAR_0009067:0.60553,(GIN_0019257:0.241939,(((BRA_0025647:0.0836283,ORY_0020946:0.0955194)100:0.267985,ASP_0014001:0.316761)99:0.1239,(((AMB_0007673:0.264509,NYM_0010618:0)75:0.0427085,(CIN_0016040:0.0939231,LIR_0041226:0.118927)90:0.0211701)52:0.0157317,((CUC_0006983:0.249925,PRU_0009704:0.1758)100:0.0753487,(((((ARA_0022727:0.285267,((CEC_0021393:0.0639447,((GLY_0028062:0.0237841,PHA_0012470:0)100:0.0326263,MED_0038868:2.4592e-06)99:0.0298413)58:0.0132571,(LOC107625159:2.2766e-06,arharahy.Tifrunner.gnm1.Arahy.12g01374:0.0087575)98:0.0100789)100:0.0795158)94:0.0202221,POP_0027129:0.165808)100:0.0394411,VIT_0029714:0.134426)96:0.00897518,((COF_0018158:0.161443,(SOL_0013769:0.180001,MIM_0031019:0.0227934)74:0.026762)98:0.051659,(HEL_0027435:0.00677143,ACT_0026516:0.0496341)95:0.013479)89:0.0170427)100:0.0519914,AQU_0010441:0.00731942)85:0.0326483)99:0.0469899)72:0.0270473)99:0.156412)89:0.0884409)78:0.119638,CER_0058267:9.999e-07)100:0.522905);
OG0004471_64_T1_28	((CHL_0018967:0.302157,DUN_0006248:0.505992)100:0.290998,(MAR_0005658:0.269592,(CER_0035140:0.394632,(GIN_0019547:0.137017,(AMB_0020089:0.154666,(NYM_0001317:0.210108,((CIN_0023940:0.152018,LIR_0007024:0.167337)100:0.0330049,((ASP_0002498:0.904277,(BRA_0036364:0.0867302,ORY_0016828:0.0547936)100:0.00833125)99:0.0638968,((((ARA_0009179:0.068613,POP_0004546:1.0159e-06)100:0.0544721,(((CEC_0007651:0.0800088,((GLY_0037862:1.0159e-06,PHA_0023488:1.0159e-06)76:0.0201207,(LOC107622703:1.0159e-06,arharahy.Tifrunner.gnm1.Arahy.20g03340:1.0159e-06)99:0.00370682)54:0.00854904)100:0.0744894,PRU_0005569:1.0159e-06)61:0.0121917,CUC_0014163:0.170737)100:0.0308016)66:0.0113181,(VIT_0007076:0.0985912,(((COF_0015001:0.164623,(SOL_0007422:0.168204,MIM_0021798:1.0159e-06)95:0.019178)100:0.0258931,HEL_0028268:0.0420885)97:0.0154459,ACT_0002522:0.011537)80:0.0194957)86:0.011793)100:0.0448142,AQU_0004567:1.0159e-06)84:0.0103323)95:0.0153059)100:0.0562112)96:0.0224464)100:0.0970683)99:0.0812322)88:0.0880837)100:0.290998);
